"id","story","trigger","trigger_relevance","query","query_relevance","response","neg","set","scale","region","set_model","ordering_model","conjunction_model","disjunction_model"
"A1OBRF828QDEHP","cold","a fridge",5,"a sink",4,0,0,"outside","above","D",0,-1,0,-1
"A1OBRF828QDEHP","transport","chairs",4,"a lawnmower",3,0,0,"outside","above","D",0,-1,0,-1
"A1OBRF828QDEHP","cut","scissors",0,"keys",2,0,0,"inside","below","A",-1,0,0,-1
"A1OBRF828QDEHP","mask","a handkerchief",1,"napkins",2,0,0,"inside","below","A",-1,0,0,-1
"A1OBRF828QDEHP","meat","chicken",0,"turkey",1,-1,1,"inside","below","A",-1,0,0,-1
"AVC78WCC7R01R","fridge","meat",5,"ketchup",4,0,0,"outside","above","D",0,-1,0,-1
"AVC78WCC7R01R","bag","cash",4,"makeup",3,-1,1,"outside","above","D",0,-1,0,-1
"AVC78WCC7R01R","mall","a burger joint",0,"a coffee shop",2,0,0,"inside","below","A",-1,0,0,-1
"AVC78WCC7R01R","bakery","ice cream",1,"muffins",2,0,0,"inside","below","A",-1,0,0,-1
"AVC78WCC7R01R","salad","lettuce",0,"dressing",1,-1,1,"inside","below","A",-1,0,0,-1
"AVC78WCC7R01R","restaurant","cocktails",0,"soda",2,0,0,"inside","below","A",-1,0,0,-1
"AVC78WCC7R01R","gym","meditation",5,"basketball",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AVC78WCC7R01R","science","math",3,"geology",1,-1,1,"inside","above","B",-1,-1,-1,-1
"AVC78WCC7R01R","throw","a boomerang",2,"a football",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AVC78WCC7R01R","beach","sunglasses",2,"shorts",1,-1,1,"inside","above","B",-1,-1,-1,-1
"AVC78WCC7R01R","hot","a fan",0,"blankets",4,0,0,"outside","below","C",0,0,0,0
"AVC78WCC7R01R","cold","blankets",1,"a fridge",5,0,0,"outside","below","C",0,0,0,0
"AVC78WCC7R01R","transport","chairs",4,"a hammer",5,0,0,"outside","below","C",0,0,0,0
"AVC78WCC7R01R","cut","thumb tacks",3,"batteries",5,0,0,"outside","below","C",0,0,0,0
"AVC78WCC7R01R","mask","candy",5,"gloves",3,0,0,"outside","above","D",0,-1,0,-1
"AVC78WCC7R01R","meat","rice",5,"mushrooms",4,0,0,"outside","above","D",0,-1,0,-1
"AN5WGHGM4BTJ2","fridge","water",0,"meat",5,0,0,"outside","below","C",0,0,0,0
"AN5WGHGM4BTJ2","bag","headphones",5,"cash",4,0,0,"outside","above","D",0,-1,0,-1
"AN5WGHGM4BTJ2","mall","a gift shop",4,"a grocery store",3,-1,1,"outside","above","D",0,-1,0,-1
"AN5WGHGM4BTJ2","bakery","water",5,"pretzels",3,0,0,"outside","above","D",0,-1,0,-1
"AN5WGHGM4BTJ2","salad","cigarettes",5,"chips",4,0,0,"outside","above","D",0,-1,0,-1
"AN5WGHGM4BTJ2","restaurant","cocktails",0,"vodka",1,-1,1,"inside","below","A",-1,0,0,-1
"AN5WGHGM4BTJ2","gym","basketball",0,"lacrosse",2,-1,1,"inside","below","A",-1,0,0,-1
"AN5WGHGM4BTJ2","science","geology",1,"zoology",2,-1,1,"inside","below","A",-1,0,0,-1
"AN5WGHGM4BTJ2","throw","a football",0,"a beach ball",1,-1,1,"inside","below","A",-1,0,0,-1
"AN5WGHGM4BTJ2","beach","a coat",5,"sunglasses",2,0,0,"inside","above","B",-1,-1,-1,-1
"AN5WGHGM4BTJ2","hot","a couch",3,"a fan",0,0,0,"inside","above","B",-1,-1,-1,-1
"AN5WGHGM4BTJ2","cold","a sink",4,"blankets",1,0,0,"inside","above","B",-1,-1,-1,-1
"AN5WGHGM4BTJ2","transport","chairs",4,"roller blades",2,-1,1,"inside","above","B",-1,-1,-1,-1
"AN5WGHGM4BTJ2","cut","nail clippers",1,"thumb tacks",3,-1,1,"outside","below","C",0,0,0,0
"AN5WGHGM4BTJ2","mask","gloves",3,"a wallet",4,0,0,"outside","below","C",0,0,0,0
"AN5WGHGM4BTJ2","meat","crab",2,"tofu",3,-1,1,"outside","below","C",0,0,0,0
"A11ILN5YSUDVG8","fridge","water",0,"juice",1,-1,1,"inside","below","A",-1,0,0,-1
"A11ILN5YSUDVG8","bag","a pen",0,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"A11ILN5YSUDVG8","mall","a pretzel stand",1,"a coffee shop",2,0,0,"inside","below","A",-1,0,0,-1
"A11ILN5YSUDVG8","bakery","water",5,"ice cream",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A11ILN5YSUDVG8","salad","chips",4,"lettuce",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A11ILN5YSUDVG8","restaurant","soup",3,"soda",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A11ILN5YSUDVG8","gym","softball",1,"basketball",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A11ILN5YSUDVG8","science","zoology",2,"philosophy",4,-1,1,"outside","below","C",0,0,0,0
"A11ILN5YSUDVG8","throw","a beach ball",1,"a shovel",4,0,0,"outside","below","C",0,0,0,0
"A11ILN5YSUDVG8","beach","a bikini",0,"jeans",3,-1,1,"outside","below","C",0,0,0,0
"A11ILN5YSUDVG8","hot","a fan",0,"a heater",5,0,0,"outside","below","C",0,0,0,0
"A11ILN5YSUDVG8","cold","a fridge",5,"a sink",4,0,0,"outside","above","D",0,-1,0,-1
"A11ILN5YSUDVG8","transport","chairs",4,"a lawnmower",3,0,0,"outside","above","D",0,-1,0,-1
"A11ILN5YSUDVG8","cut","batteries",5,"thumb tacks",3,0,0,"outside","above","D",0,-1,0,-1
"A11ILN5YSUDVG8","mask","candy",5,"a wallet",4,0,0,"outside","above","D",0,-1,0,-1
"A11ILN5YSUDVG8","meat","chicken",0,"turkey",1,-1,1,"inside","below","A",-1,0,0,-1
"A3CGQOJC28OVGN","fridge","milk",2,"meat",5,0,0,"outside","below","C",0,0,0,0
"A3CGQOJC28OVGN","bag","cash",4,"makeup",3,0,0,"outside","above","D",0,-1,0,-1
"A3CGQOJC28OVGN","mall","an electronics store",5,"a grocery store",3,-1,1,"outside","above","D",0,-1,0,-1
"A3CGQOJC28OVGN","bakery","water",5,"sandwiches",4,-1,1,"outside","above","D",0,-1,0,-1
"A3CGQOJC28OVGN","salad","chips",4,"meat",3,-1,1,"outside","above","D",0,-1,0,-1
"A3CGQOJC28OVGN","restaurant","cocktails",0,"soda",2,0,0,"inside","below","A",-1,0,0,-1
"A3CGQOJC28OVGN","gym","softball",1,"lacrosse",2,-1,1,"inside","below","A",-1,0,0,-1
"A3CGQOJC28OVGN","science","physics",0,"geology",1,-1,1,"inside","below","A",-1,0,0,-1
"A3CGQOJC28OVGN","throw","a football",0,"a boomerang",2,-1,1,"inside","below","A",-1,0,0,-1
"A3CGQOJC28OVGN","beach","a coat",5,"a bikini",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A3CGQOJC28OVGN","hot","a couch",3,"a pool",1,0,0,"inside","above","B",-1,-1,-1,-1
"A3CGQOJC28OVGN","cold","tea",2,"a heater",0,0,0,"inside","above","B",-1,-1,-1,-1
"A3CGQOJC28OVGN","transport","roller blades",2,"a motorcycle",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A3CGQOJC28OVGN","cut","scissors",0,"a stapler",4,0,0,"outside","below","C",0,0,0,0
"A3CGQOJC28OVGN","mask","a handkerchief",1,"candy",5,0,0,"outside","below","C",0,0,0,0
"A3CGQOJC28OVGN","meat","mushrooms",4,"rice",5,0,0,"outside","below","C",0,0,0,0
"A6OBT1RD68EMZ","fridge","milk",2,"yogurt",3,0,0,"outside","below","C",0,0,0,0
"A6OBT1RD68EMZ","bag","chalk",2,"headphones",5,0,0,"outside","below","C",0,0,0,0
"A6OBT1RD68EMZ","mall","a gift shop",4,"a grocery store",3,-1,1,"outside","above","D",0,-1,0,-1
"A6OBT1RD68EMZ","bakery","water",5,"pretzels",3,-1,1,"outside","above","D",0,-1,0,-1
"A6OBT1RD68EMZ","salad","cigarettes",5,"chips",4,0,0,"outside","above","D",0,-1,0,-1
"A6OBT1RD68EMZ","restaurant","cake",4,"soup",3,0,0,"outside","above","D",0,-1,0,-1
"A6OBT1RD68EMZ","gym","basketball",0,"lacrosse",2,-1,1,"inside","below","A",-1,0,0,-1
"A6OBT1RD68EMZ","science","geology",1,"zoology",2,-1,1,"inside","below","A",-1,0,0,-1
"A6OBT1RD68EMZ","throw","a football",0,"a beach ball",1,-1,1,"inside","below","A",-1,0,0,-1
"A6OBT1RD68EMZ","beach","a bikini",0,"sunglasses",2,0,0,"inside","below","A",-1,0,0,-1
"A6OBT1RD68EMZ","hot","a heater",5,"a fan",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A6OBT1RD68EMZ","cold","a microwave",3,"blankets",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A6OBT1RD68EMZ","transport","roller blades",2,"a car",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A6OBT1RD68EMZ","cut","keys",2,"nail clippers",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A6OBT1RD68EMZ","mask","a bandana",0,"a wallet",4,0,0,"outside","below","C",0,0,0,0
"A6OBT1RD68EMZ","meat","turkey",1,"rice",5,0,0,"outside","below","C",0,0,0,0
"A2LMQ4497NMK3S","fridge","meat",5,"ketchup",4,-1,1,"outside","above","D",0,-1,0,-1
"A2LMQ4497NMK3S","bag","cash",4,"makeup",3,0,0,"outside","above","D",0,-1,0,-1
"A2LMQ4497NMK3S","mall","an electronics store",5,"a grocery store",3,-1,1,"outside","above","D",0,-1,0,-1
"A2LMQ4497NMK3S","bakery","water",5,"sandwiches",4,-1,1,"outside","above","D",0,-1,0,-1
"A2LMQ4497NMK3S","salad","lettuce",0,"dressing",1,0,0,"inside","below","A",-1,0,0,-1
"A2LMQ4497NMK3S","restaurant","cocktails",0,"soda",2,-1,1,"inside","below","A",-1,0,0,-1
"A2LMQ4497NMK3S","gym","softball",1,"lacrosse",2,-1,1,"inside","below","A",-1,0,0,-1
"A2LMQ4497NMK3S","science","physics",0,"geology",1,-1,1,"inside","below","A",-1,0,0,-1
"A2LMQ4497NMK3S","throw","a lawnmower",5,"a boomerang",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A2LMQ4497NMK3S","beach","jeans",3,"a bikini",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2LMQ4497NMK3S","hot","blankets",4,"a pool",1,0,0,"inside","above","B",-1,-1,-1,-1
"A2LMQ4497NMK3S","cold","a sink",4,"tea",2,0,0,"inside","above","B",-1,-1,-1,-1
"A2LMQ4497NMK3S","transport","a motorcycle",1,"a lawnmower",3,0,0,"outside","below","C",0,0,0,0
"A2LMQ4497NMK3S","cut","thumb tacks",3,"a stapler",4,0,0,"outside","below","C",0,0,0,0
"A2LMQ4497NMK3S","mask","napkins",2,"gloves",3,0,0,"outside","below","C",0,0,0,0
"A2LMQ4497NMK3S","meat","crab",2,"rice",5,0,0,"outside","below","C",0,0,0,0
"A39J3Y8YVC6AIZ","fridge","ketchup",4,"yogurt",3,0,0,"outside","above","D",0,-1,0,-1
"A39J3Y8YVC6AIZ","bag","a pen",0,"chalk",2,0,0,"inside","below","A",-1,0,0,-1
"A39J3Y8YVC6AIZ","mall","a pretzel stand",1,"a coffee shop",2,0,0,"inside","below","A",-1,0,0,-1
"A39J3Y8YVC6AIZ","bakery","cakes",0,"ice cream",1,0,0,"inside","below","A",-1,0,0,-1
"A39J3Y8YVC6AIZ","salad","lettuce",0,"tuna",2,-1,1,"inside","below","A",-1,0,0,-1
"A39J3Y8YVC6AIZ","restaurant","salad",5,"cocktails",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A39J3Y8YVC6AIZ","gym","swimming",3,"softball",1,0,0,"inside","above","B",-1,-1,-1,-1
"A39J3Y8YVC6AIZ","science","zoology",2,"physics",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A39J3Y8YVC6AIZ","throw","a boomerang",2,"a beach ball",1,0,0,"inside","above","B",-1,-1,-1,-1
"A39J3Y8YVC6AIZ","beach","a bikini",0,"a jacket",4,0,0,"outside","below","C",0,0,0,0
"A39J3Y8YVC6AIZ","hot","a pool",1,"a heater",5,0,0,"outside","below","C",0,0,0,0
"A39J3Y8YVC6AIZ","cold","a sink",4,"a fridge",5,0,0,"outside","below","C",0,0,0,0
"A39J3Y8YVC6AIZ","transport","a lawnmower",3,"a hammer",5,-1,1,"outside","below","C",0,0,0,0
"A39J3Y8YVC6AIZ","cut","batteries",5,"thumb tacks",3,0,0,"outside","above","D",0,-1,0,-1
"A39J3Y8YVC6AIZ","mask","candy",5,"a wallet",4,0,0,"outside","above","D",0,-1,0,-1
"A39J3Y8YVC6AIZ","meat","mushrooms",4,"tofu",3,-1,1,"outside","above","D",0,-1,0,-1
"A3OPRR8AXT6OSJ","fridge","ketchup",4,"milk",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A3OPRR8AXT6OSJ","bag","crayons",1,"makeup",3,0,0,"outside","below","C",0,0,0,0
"A3OPRR8AXT6OSJ","mall","a grocery store",3,"a gift shop",4,0,0,"outside","below","C",0,0,0,0
"A3OPRR8AXT6OSJ","bakery","muffins",2,"pretzels",3,0,0,"outside","below","C",0,0,0,0
"A3OPRR8AXT6OSJ","salad","tuna",2,"cigarettes",5,0,0,"outside","below","C",0,0,0,0
"A3OPRR8AXT6OSJ","restaurant","cake",4,"soup",3,0,0,"outside","above","D",0,-1,0,-1
"A3OPRR8AXT6OSJ","gym","meditation",5,"swimming",3,0,0,"outside","above","D",0,-1,0,-1
"A3OPRR8AXT6OSJ","science","art",5,"philosophy",4,0,0,"outside","above","D",0,-1,0,-1
"A3OPRR8AXT6OSJ","throw","a shovel",4,"tires",3,0,0,"outside","above","D",0,-1,0,-1
"A3OPRR8AXT6OSJ","beach","a bikini",0,"sunglasses",2,0,0,"inside","below","A",-1,0,0,-1
"A3OPRR8AXT6OSJ","hot","a pool",1,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"A3OPRR8AXT6OSJ","cold","a heater",0,"blankets",1,-1,1,"inside","below","A",-1,0,0,-1
"A3OPRR8AXT6OSJ","transport","a car",0,"roller blades",2,0,0,"inside","below","A",-1,0,0,-1
"A3OPRR8AXT6OSJ","cut","batteries",5,"scissors",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A3OPRR8AXT6OSJ","mask","gloves",3,"a handkerchief",1,0,0,"inside","above","B",-1,-1,-1,-1
"A3OPRR8AXT6OSJ","meat","crab",2,"chicken",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1C1A02LRDH4CV","fridge","milk",2,"meat",5,0,0,"outside","below","C",0,0,0,0
"A1C1A02LRDH4CV","bag","cash",4,"makeup",3,0,0,"outside","above","D",0,-1,0,-1
"A1C1A02LRDH4CV","mall","an electronics store",5,"a grocery store",3,-1,1,"outside","above","D",0,-1,0,-1
"A1C1A02LRDH4CV","bakery","water",5,"sandwiches",4,0,0,"outside","above","D",0,-1,0,-1
"A1C1A02LRDH4CV","salad","chips",4,"meat",3,0,0,"outside","above","D",0,-1,0,-1
"A1C1A02LRDH4CV","restaurant","cocktails",0,"soda",2,-1,1,"inside","below","A",-1,0,0,-1
"A1C1A02LRDH4CV","gym","softball",1,"lacrosse",2,-1,1,"inside","below","A",-1,0,0,-1
"A1C1A02LRDH4CV","science","physics",0,"geology",1,-1,1,"inside","below","A",-1,0,0,-1
"A1C1A02LRDH4CV","throw","a football",0,"a boomerang",2,-1,1,"inside","below","A",-1,0,0,-1
"A1C1A02LRDH4CV","beach","a coat",5,"a bikini",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1C1A02LRDH4CV","hot","a couch",3,"a pool",1,0,0,"inside","above","B",-1,-1,-1,-1
"A1C1A02LRDH4CV","cold","tea",2,"a heater",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A1C1A02LRDH4CV","transport","roller blades",2,"a motorcycle",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A1C1A02LRDH4CV","cut","scissors",0,"a stapler",4,0,0,"outside","below","C",0,0,0,0
"A1C1A02LRDH4CV","mask","a handkerchief",1,"candy",5,0,0,"outside","below","C",0,0,0,0
"A1C1A02LRDH4CV","meat","mushrooms",4,"rice",5,0,0,"outside","below","C",0,0,0,0
"ADVCIFLB5A9B","fridge","ketchup",4,"water",0,-1,1,"inside","above","B",-1,-1,-1,-1
"ADVCIFLB5A9B","bag","makeup",3,"chalk",2,-1,1,"inside","above","B",-1,-1,-1,-1
"ADVCIFLB5A9B","mall","a pretzel stand",1,"a burger joint",0,-1,1,"inside","above","B",-1,-1,-1,-1
"ADVCIFLB5A9B","bakery","muffins",2,"sandwiches",4,0,0,"outside","below","C",0,0,0,0
"ADVCIFLB5A9B","salad","dressing",1,"chips",4,0,0,"outside","below","C",0,0,0,0
"ADVCIFLB5A9B","restaurant","cocktails",0,"soup",3,0,0,"outside","below","C",0,0,0,0
"ADVCIFLB5A9B","gym","basketball",0,"meditation",5,0,0,"outside","below","C",0,0,0,0
"ADVCIFLB5A9B","science","art",5,"philosophy",4,-1,1,"outside","above","D",0,-1,0,-1
"ADVCIFLB5A9B","throw","a shovel",4,"tires",3,0,0,"outside","above","D",0,-1,0,-1
"ADVCIFLB5A9B","beach","a coat",5,"jeans",3,-1,1,"outside","above","D",0,-1,0,-1
"ADVCIFLB5A9B","hot","a heater",5,"blankets",4,0,0,"outside","above","D",0,-1,0,-1
"ADVCIFLB5A9B","cold","a heater",0,"blankets",1,-1,1,"inside","below","A",-1,0,0,-1
"ADVCIFLB5A9B","transport","a car",0,"roller blades",2,-1,1,"inside","below","A",-1,0,0,-1
"ADVCIFLB5A9B","cut","nail clippers",1,"keys",2,0,0,"inside","below","A",-1,0,0,-1
"ADVCIFLB5A9B","mask","a bandana",0,"a handkerchief",1,-1,1,"inside","below","A",-1,0,0,-1
"ADVCIFLB5A9B","meat","rice",5,"crab",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A27F8Z101YG8OB","fridge","milk",2,"water",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A27F8Z101YG8OB","bag","chalk",2,"crayons",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A27F8Z101YG8OB","mall","a burger joint",0,"a gift shop",4,0,0,"outside","below","C",0,0,0,0
"A27F8Z101YG8OB","bakery","ice cream",1,"water",5,0,0,"outside","below","C",0,0,0,0
"A27F8Z101YG8OB","salad","chips",4,"cigarettes",5,0,0,"outside","below","C",0,0,0,0
"A27F8Z101YG8OB","restaurant","soup",3,"salad",5,-1,1,"outside","below","C",0,0,0,0
"A27F8Z101YG8OB","gym","meditation",5,"swimming",3,-1,1,"outside","above","D",0,-1,0,-1
"A27F8Z101YG8OB","science","art",5,"philosophy",4,-1,1,"outside","above","D",0,-1,0,-1
"A27F8Z101YG8OB","throw","a shovel",4,"tires",3,0,0,"outside","above","D",0,-1,0,-1
"A27F8Z101YG8OB","beach","a coat",5,"jeans",3,-1,1,"outside","above","D",0,-1,0,-1
"A27F8Z101YG8OB","hot","a pool",1,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
"A27F8Z101YG8OB","cold","a heater",0,"blankets",1,-1,1,"inside","below","A",-1,0,0,-1
"A27F8Z101YG8OB","transport","a car",0,"roller blades",2,0,0,"inside","below","A",-1,0,0,-1
"A27F8Z101YG8OB","cut","nail clippers",1,"keys",2,0,0,"inside","below","A",-1,0,0,-1
"A27F8Z101YG8OB","mask","candy",5,"a handkerchief",1,0,0,"inside","above","B",-1,-1,-1,-1
"A27F8Z101YG8OB","meat","mushrooms",4,"chicken",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2LEBJWW395FST","fridge","juice",1,"milk",2,-1,1,"inside","below","A",-1,0,0,-1
"A2LEBJWW395FST","bag","a pen",0,"crayons",1,-1,1,"inside","below","A",-1,0,0,-1
"A2LEBJWW395FST","mall","an electronics store",5,"a coffee shop",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A2LEBJWW395FST","bakery","pretzels",3,"cakes",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2LEBJWW395FST","salad","chips",4,"dressing",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2LEBJWW395FST","restaurant","cake",4,"soda",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A2LEBJWW395FST","gym","softball",1,"swimming",3,-1,1,"outside","below","C",0,0,0,0
"A2LEBJWW395FST","science","math",3,"philosophy",4,0,0,"outside","below","C",0,0,0,0
"A2LEBJWW395FST","throw","a boomerang",2,"tires",3,0,0,"outside","below","C",0,0,0,0
"A2LEBJWW395FST","beach","sunglasses",2,"a coat",5,0,0,"outside","below","C",0,0,0,0
"A2LEBJWW395FST","hot","blankets",4,"a couch",3,0,0,"outside","above","D",0,-1,0,-1
"A2LEBJWW395FST","cold","a fridge",5,"a microwave",3,-1,1,"outside","above","D",0,-1,0,-1
"A2LEBJWW395FST","transport","a hammer",5,"chairs",4,0,0,"outside","above","D",0,-1,0,-1
"A2LEBJWW395FST","cut","a stapler",4,"thumb tacks",3,-1,1,"outside","above","D",0,-1,0,-1
"A2LEBJWW395FST","mask","a bandana",0,"napkins",2,0,0,"inside","below","A",-1,0,0,-1
"A2LEBJWW395FST","meat","turkey",1,"crab",2,0,0,"inside","below","A",-1,0,0,-1
"A2QIX7DNN0DZY6","fridge","juice",1,"ketchup",4,-1,1,"outside","below","C",0,0,0,0
"A2QIX7DNN0DZY6","bag","a pen",0,"makeup",3,-1,1,"outside","below","C",0,0,0,0
"A2QIX7DNN0DZY6","mall","a burger joint",0,"an electronics store",5,0,0,"outside","below","C",0,0,0,0
"A2QIX7DNN0DZY6","bakery","water",5,"sandwiches",4,-1,1,"outside","above","D",0,-1,0,-1
"A2QIX7DNN0DZY6","salad","chips",4,"meat",3,-1,1,"outside","above","D",0,-1,0,-1
"A2QIX7DNN0DZY6","restaurant","salad",5,"soup",3,-1,1,"outside","above","D",0,-1,0,-1
"A2QIX7DNN0DZY6","gym","meditation",5,"weightlifting",4,-1,1,"outside","above","D",0,-1,0,-1
"A2QIX7DNN0DZY6","science","physics",0,"geology",1,-1,1,"inside","below","A",-1,0,0,-1
"A2QIX7DNN0DZY6","throw","a football",0,"a boomerang",2,-1,1,"inside","below","A",-1,0,0,-1
"A2QIX7DNN0DZY6","beach","shorts",1,"sunglasses",2,-1,1,"inside","below","A",-1,0,0,-1
"A2QIX7DNN0DZY6","hot","a fan",0,"a pool",1,-1,1,"inside","below","A",-1,0,0,-1
"A2QIX7DNN0DZY6","cold","a fridge",5,"tea",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A2QIX7DNN0DZY6","transport","a lawnmower",3,"a car",0,-1,1,"inside","above","B",-1,-1,-1,-1
"A2QIX7DNN0DZY6","cut","a stapler",4,"nail clippers",1,-1,1,"inside","above","B",-1,-1,-1,-1
"A2QIX7DNN0DZY6","mask","a wallet",4,"napkins",2,-1,1,"inside","above","B",-1,-1,-1,-1
"A2QIX7DNN0DZY6","meat","turkey",1,"tofu",3,-1,1,"outside","below","C",0,0,0,0
"AMLE1FC3SQVL8","fridge","meat",5,"yogurt",3,0,0,"outside","above","D",0,-1,0,-1
"AMLE1FC3SQVL8","bag","crayons",1,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"AMLE1FC3SQVL8","mall","a burger joint",0,"a pretzel stand",1,-1,1,"inside","below","A",-1,0,0,-1
"AMLE1FC3SQVL8","bakery","cakes",0,"muffins",2,-1,1,"inside","below","A",-1,0,0,-1
"AMLE1FC3SQVL8","salad","dressing",1,"tuna",2,0,0,"inside","below","A",-1,0,0,-1
"AMLE1FC3SQVL8","restaurant","salad",5,"vodka",1,-1,1,"inside","above","B",-1,-1,-1,-1
"AMLE1FC3SQVL8","gym","weightlifting",4,"basketball",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AMLE1FC3SQVL8","science","math",3,"zoology",2,0,0,"inside","above","B",-1,-1,-1,-1
"AMLE1FC3SQVL8","throw","a beach ball",1,"a football",0,-1,1,"inside","above","B",-1,-1,-1,-1
"AMLE1FC3SQVL8","beach","sunglasses",2,"a jacket",4,0,0,"outside","below","C",0,0,0,0
"AMLE1FC3SQVL8","hot","a pool",1,"blankets",4,-1,1,"outside","below","C",0,0,0,0
"AMLE1FC3SQVL8","cold","a heater",0,"a microwave",3,-1,1,"outside","below","C",0,0,0,0
"AMLE1FC3SQVL8","transport","a car",0,"a hammer",5,0,0,"outside","below","C",0,0,0,0
"AMLE1FC3SQVL8","cut","batteries",5,"a stapler",4,0,0,"outside","above","D",0,-1,0,-1
"AMLE1FC3SQVL8","mask","a wallet",4,"gloves",3,0,0,"outside","above","D",0,-1,0,-1
"AMLE1FC3SQVL8","meat","rice",5,"tofu",3,0,0,"outside","above","D",0,-1,0,-1
"ALCPF5NANBDSZ","fridge","water",0,"juice",1,-1,1,"inside","below","A",-1,0,0,-1
"ALCPF5NANBDSZ","bag","a pen",0,"chalk",2,-1,1,"inside","below","A",-1,0,0,-1
"ALCPF5NANBDSZ","mall","an electronics store",5,"a burger joint",0,-1,1,"inside","above","B",-1,-1,-1,-1
"ALCPF5NANBDSZ","bakery","pretzels",3,"ice cream",1,-1,1,"inside","above","B",-1,-1,-1,-1
"ALCPF5NANBDSZ","salad","tuna",2,"lettuce",0,-1,1,"inside","above","B",-1,-1,-1,-1
"ALCPF5NANBDSZ","restaurant","soda",2,"vodka",1,-1,1,"inside","above","B",-1,-1,-1,-1
"ALCPF5NANBDSZ","gym","basketball",0,"weightlifting",4,0,0,"outside","below","C",0,0,0,0
"ALCPF5NANBDSZ","science","geology",1,"art",5,-1,1,"outside","below","C",0,0,0,0
"ALCPF5NANBDSZ","throw","a shovel",4,"a lawnmower",5,0,0,"outside","below","C",0,0,0,0
"ALCPF5NANBDSZ","beach","jeans",3,"a coat",5,-1,1,"outside","below","C",0,0,0,0
"ALCPF5NANBDSZ","hot","a heater",5,"a couch",3,0,0,"outside","above","D",0,-1,0,-1
"ALCPF5NANBDSZ","cold","a fridge",5,"a sink",4,0,0,"outside","above","D",0,-1,0,-1
"ALCPF5NANBDSZ","transport","chairs",4,"a lawnmower",3,0,0,"outside","above","D",0,-1,0,-1
"ALCPF5NANBDSZ","cut","batteries",5,"thumb tacks",3,0,0,"outside","above","D",0,-1,0,-1
"ALCPF5NANBDSZ","mask","a handkerchief",1,"napkins",2,0,0,"inside","below","A",-1,0,0,-1
"ALCPF5NANBDSZ","meat","chicken",0,"turkey",1,-1,1,"inside","below","A",-1,0,0,-1
"A1NNZSBXKKX43D","fridge","yogurt",3,"ketchup",4,0,0,"outside","below","C",0,0,0,0
"A1NNZSBXKKX43D","bag","chalk",2,"makeup",3,0,0,"outside","below","C",0,0,0,0
"A1NNZSBXKKX43D","mall","a coffee shop",2,"an electronics store",5,-1,1,"outside","below","C",0,0,0,0
"A1NNZSBXKKX43D","bakery","sandwiches",4,"pretzels",3,-1,1,"outside","above","D",0,-1,0,-1
"A1NNZSBXKKX43D","salad","cigarettes",5,"meat",3,-1,1,"outside","above","D",0,-1,0,-1
"A1NNZSBXKKX43D","restaurant","salad",5,"cake",4,0,0,"outside","above","D",0,-1,0,-1
"A1NNZSBXKKX43D","gym","weightlifting",4,"swimming",3,-1,1,"outside","above","D",0,-1,0,-1
"A1NNZSBXKKX43D","science","physics",0,"zoology",2,0,0,"inside","below","A",-1,0,0,-1
"A1NNZSBXKKX43D","throw","a beach ball",1,"a boomerang",2,-1,1,"inside","below","A",-1,0,0,-1
"A1NNZSBXKKX43D","beach","a bikini",0,"shorts",1,-1,1,"inside","below","A",-1,0,0,-1
"A1NNZSBXKKX43D","hot","a fan",0,"a shower",2,0,0,"inside","below","A",-1,0,0,-1
