context,trigger,query,item_id,human_rate,human_total,model_value,structure,variant,cv_fold,boundary,model,human_rank,model_rank
hot,blankets,heater,hot::blankets::heater,0.75,4,0.806,set,top_k,7.0,100.0,Qwen2-7B,4.0,7.0
hot,blankets,pool,hot::blankets::pool,0.0,5,0.046,set,top_k,7.0,100.0,Qwen2-7B,23.5,12.0
hot,blankets,shower,hot::blankets::shower,0.2,5,0.036,set,top_k,7.0,100.0,Qwen2-7B,14.0,17.0
hot,couch,blankets,hot::couch::blankets,0.2,5,0.0,set,top_k,7.0,100.0,Qwen2-7B,14.0,27.0
hot,couch,fan,hot::couch::fan,0.0,3,0.994,set,top_k,7.0,100.0,Qwen2-7B,23.5,2.0
hot,couch,heater,hot::couch::heater,0.0,3,0.806,set,top_k,7.0,100.0,Qwen2-7B,23.5,7.0
hot,couch,pool,hot::couch::pool,0.5,6,0.046,set,top_k,7.0,100.0,Qwen2-7B,6.0,12.0
hot,couch,shower,hot::couch::shower,1.0,2,0.036,set,top_k,7.0,100.0,Qwen2-7B,1.0,17.0
hot,fan,blankets,hot::fan::blankets,0.0,4,0.0,set,top_k,7.0,100.0,Qwen2-7B,23.5,27.0
hot,fan,couch,hot::fan::couch,0.0,4,0.012,set,top_k,7.0,100.0,Qwen2-7B,23.5,22.0
hot,fan,heater,hot::fan::heater,0.16666666666666666,6,0.806,set,top_k,7.0,100.0,Qwen2-7B,16.0,7.0
hot,fan,pool,hot::fan::pool,0.55,20,0.046,set,top_k,7.0,100.0,Qwen2-7B,5.0,12.0
hot,fan,shower,hot::fan::shower,0.05,20,0.036,set,top_k,7.0,100.0,Qwen2-7B,17.0,17.0
hot,heater,blankets,hot::heater::blankets,0.23076923076923078,13,0.0,set,top_k,7.0,100.0,Qwen2-7B,12.0,27.0
hot,heater,couch,hot::heater::couch,0.0,20,0.012,set,top_k,7.0,100.0,Qwen2-7B,23.5,22.0
hot,heater,fan,hot::heater::fan,1.0,5,0.994,set,top_k,7.0,100.0,Qwen2-7B,1.0,2.0
hot,heater,pool,hot::heater::pool,0.25,4,0.046,set,top_k,7.0,100.0,Qwen2-7B,10.5,12.0
hot,heater,shower,hot::heater::shower,0.0,5,0.036,set,top_k,7.0,100.0,Qwen2-7B,23.5,17.0
hot,pool,blankets,hot::pool::blankets,0.4,5,0.0,set,top_k,7.0,100.0,Qwen2-7B,7.0,27.0
hot,pool,couch,hot::pool::couch,0.0,4,0.012,set,top_k,7.0,100.0,Qwen2-7B,23.5,22.0
hot,pool,fan,hot::pool::fan,0.25,4,0.994,set,top_k,7.0,100.0,Qwen2-7B,10.5,2.0
hot,pool,heater,hot::pool::heater,0.0,4,0.806,set,top_k,7.0,100.0,Qwen2-7B,23.5,7.0
hot,pool,shower,hot::pool::shower,0.2631578947368421,19,0.036,set,top_k,7.0,100.0,Qwen2-7B,9.0,17.0
hot,shower,blankets,hot::shower::blankets,0.0,4,0.0,set,top_k,7.0,100.0,Qwen2-7B,23.5,27.0
hot,shower,couch,hot::shower::couch,0.0,6,0.012,set,top_k,7.0,100.0,Qwen2-7B,23.5,22.0
hot,shower,fan,hot::shower::fan,0.8,5,0.994,set,top_k,7.0,100.0,Qwen2-7B,3.0,2.0
hot,shower,heater,hot::shower::heater,0.3333333333333333,6,0.806,set,top_k,7.0,100.0,Qwen2-7B,8.0,7.0
hot,shower,pool,hot::shower::pool,1.0,5,0.046,set,top_k,7.0,100.0,Qwen2-7B,1.0,12.0
mall,burger joint,coffee shop,mall::burger joint::coffee shop,0.625,16,0.71,set,top_k,8.0,100.0,Qwen2-7B,15.0,2.0
mall,burger joint,electronics store,mall::burger joint::electronics store,0.0,6,0.0,set,top_k,8.0,100.0,Qwen2-7B,27.0,22.0
mall,burger joint,gift shop,mall::burger joint::gift shop,0.16666666666666666,6,0.0,set,top_k,8.0,100.0,Qwen2-7B,24.0,22.0
mall,burger joint,grocery store,mall::burger joint::grocery store,0.8,5,0.338,set,top_k,8.0,100.0,Qwen2-7B,11.0,9.5
mall,burger joint,pretzel stand,mall::burger joint::pretzel stand,0.8421052631578947,19,0.0,set,top_k,8.0,100.0,Qwen2-7B,7.5,22.0
mall,coffee shop,burger joint,mall::coffee shop::burger joint,0.5,2,0.338,set,top_k,8.0,100.0,Qwen2-7B,20.0,9.5
mall,coffee shop,electronics store,mall::coffee shop::electronics store,0.4,5,0.0,set,top_k,8.0,100.0,Qwen2-7B,22.0,22.0
mall,coffee shop,gift shop,mall::coffee shop::gift shop,0.0,4,0.0,set,top_k,8.0,100.0,Qwen2-7B,27.0,22.0
mall,coffee shop,grocery store,mall::coffee shop::grocery store,0.6,5,0.338,set,top_k,8.0,100.0,Qwen2-7B,17.0,9.5
mall,coffee shop,pretzel stand,mall::coffee shop::pretzel stand,1.0,5,0.0,set,top_k,8.0,100.0,Qwen2-7B,2.5,22.0
mall,electronics store,burger joint,mall::electronics store::burger joint,1.0,5,0.338,set,top_k,8.0,100.0,Qwen2-7B,2.5,9.5
mall,electronics store,coffee shop,mall::electronics store::coffee shop,0.8,5,0.71,set,top_k,8.0,100.0,Qwen2-7B,11.0,2.0
mall,electronics store,gift shop,mall::electronics store::gift shop,0.6,20,0.0,set,top_k,8.0,100.0,Qwen2-7B,17.0,22.0
mall,electronics store,grocery store,mall::electronics store::grocery store,0.8421052631578947,19,0.338,set,top_k,8.0,100.0,Qwen2-7B,7.5,9.5
mall,electronics store,pretzel stand,mall::electronics store::pretzel stand,0.6666666666666666,3,0.0,set,top_k,8.0,100.0,Qwen2-7B,14.0,22.0
mall,gift shop,burger joint,mall::gift shop::burger joint,1.0,3,0.338,set,top_k,8.0,100.0,Qwen2-7B,2.5,9.5
mall,gift shop,coffee shop,mall::gift shop::coffee shop,0.5,2,0.71,set,top_k,8.0,100.0,Qwen2-7B,20.0,2.0
mall,gift shop,electronics store,mall::gift shop::electronics store,0.5,4,0.0,set,top_k,8.0,100.0,Qwen2-7B,20.0,22.0
mall,gift shop,grocery store,mall::gift shop::grocery store,0.8666666666666667,15,0.338,set,top_k,8.0,100.0,Qwen2-7B,6.0,9.5
mall,gift shop,pretzel stand,mall::gift shop::pretzel stand,1.0,3,0.0,set,top_k,8.0,100.0,Qwen2-7B,2.5,22.0
mall,grocery store,burger joint,mall::grocery store::burger joint,1.0,5,0.338,set,top_k,8.0,100.0,Qwen2-7B,2.5,9.5
mall,grocery store,coffee shop,mall::grocery store::coffee shop,0.8,5,0.71,set,top_k,8.0,100.0,Qwen2-7B,11.0,2.0
mall,grocery store,electronics store,mall::grocery store::electronics store,0.0,3,0.0,set,top_k,8.0,100.0,Qwen2-7B,27.0,22.0
mall,grocery store,gift shop,mall::grocery store::gift shop,0.2,5,0.0,set,top_k,8.0,100.0,Qwen2-7B,23.0,22.0
mall,grocery store,pretzel stand,mall::grocery store::pretzel stand,0.8,5,0.0,set,top_k,8.0,100.0,Qwen2-7B,11.0,22.0
mall,pretzel stand,burger joint,mall::pretzel stand::burger joint,1.0,2,0.338,set,top_k,8.0,100.0,Qwen2-7B,2.5,9.5
mall,pretzel stand,coffee shop,mall::pretzel stand::coffee shop,0.8,20,0.71,set,top_k,8.0,100.0,Qwen2-7B,11.0,2.0
mall,pretzel stand,electronics store,mall::pretzel stand::electronics store,0.0,5,0.0,set,top_k,8.0,100.0,Qwen2-7B,27.0,22.0
mall,pretzel stand,gift shop,mall::pretzel stand::gift shop,0.0,6,0.0,set,top_k,8.0,100.0,Qwen2-7B,27.0,22.0
mall,pretzel stand,grocery store,mall::pretzel stand::grocery store,0.6,5,0.338,set,top_k,8.0,100.0,Qwen2-7B,17.0,9.5
mask,bandana,candy,mask::bandana::candy,0.0,4,0.004,set,top_k,9.0,100.0,Qwen2-7B,27.0,22.0
mask,bandana,gloves,mask::bandana::gloves,0.5,2,0.02,set,top_k,9.0,100.0,Qwen2-7B,11.0,17.0
mask,bandana,handkerchief,mask::bandana::handkerchief,0.6153846153846154,13,0.098,set,top_k,9.0,100.0,Qwen2-7B,6.0,7.0
mask,bandana,napkins,mask::bandana::napkins,0.16666666666666666,12,0.0,set,top_k,9.0,100.0,Qwen2-7B,23.0,27.0
mask,bandana,wallet,mask::bandana::wallet,0.4,5,0.022,set,top_k,9.0,100.0,Qwen2-7B,15.0,12.0
mask,candy,bandana,mask::candy::bandana,0.8,5,0.134,set,top_k,9.0,100.0,Qwen2-7B,2.5,2.0
mask,candy,gloves,mask::candy::gloves,0.0625,16,0.02,set,top_k,9.0,100.0,Qwen2-7B,24.0,17.0
mask,candy,handkerchief,mask::candy::handkerchief,0.6666666666666666,6,0.098,set,top_k,9.0,100.0,Qwen2-7B,4.0,7.0
mask,candy,napkins,mask::candy::napkins,0.5,4,0.0,set,top_k,9.0,100.0,Qwen2-7B,11.0,27.0
mask,candy,wallet,mask::candy::wallet,0.2,20,0.022,set,top_k,9.0,100.0,Qwen2-7B,20.0,12.0
mask,gloves,bandana,mask::gloves::bandana,0.5,6,0.134,set,top_k,9.0,100.0,Qwen2-7B,11.0,2.0
mask,gloves,candy,mask::gloves::candy,0.2,5,0.004,set,top_k,9.0,100.0,Qwen2-7B,20.0,22.0
mask,gloves,handkerchief,mask::gloves::handkerchief,0.4,5,0.098,set,top_k,9.0,100.0,Qwen2-7B,15.0,7.0
mask,gloves,napkins,mask::gloves::napkins,0.5,4,0.0,set,top_k,9.0,100.0,Qwen2-7B,11.0,27.0
mask,gloves,wallet,mask::gloves::wallet,0.0,3,0.022,set,top_k,9.0,100.0,Qwen2-7B,27.0,12.0
mask,handkerchief,bandana,mask::handkerchief::bandana,1.0,3,0.134,set,top_k,9.0,100.0,Qwen2-7B,0.5,2.0
mask,handkerchief,candy,mask::handkerchief::candy,0.0,6,0.004,set,top_k,9.0,100.0,Qwen2-7B,27.0,22.0
mask,handkerchief,gloves,mask::handkerchief::gloves,0.4,5,0.02,set,top_k,9.0,100.0,Qwen2-7B,15.0,17.0
mask,handkerchief,napkins,mask::handkerchief::napkins,0.3,20,0.0,set,top_k,9.0,100.0,Qwen2-7B,17.0,27.0
mask,handkerchief,wallet,mask::handkerchief::wallet,0.0,5,0.022,set,top_k,9.0,100.0,Qwen2-7B,27.0,12.0
mask,napkins,bandana,mask::napkins::bandana,1.0,5,0.134,set,top_k,9.0,100.0,Qwen2-7B,0.5,2.0
mask,napkins,candy,mask::napkins::candy,0.2,5,0.004,set,top_k,9.0,100.0,Qwen2-7B,20.0,22.0
mask,napkins,gloves,mask::napkins::gloves,0.2,5,0.02,set,top_k,9.0,100.0,Qwen2-7B,20.0,17.0
mask,napkins,handkerchief,mask::napkins::handkerchief,0.6,5,0.098,set,top_k,9.0,100.0,Qwen2-7B,7.5,7.0
mask,napkins,wallet,mask::napkins::wallet,0.0,4,0.022,set,top_k,9.0,100.0,Qwen2-7B,27.0,12.0
mask,wallet,bandana,mask::wallet::bandana,0.8,5,0.134,set,top_k,9.0,100.0,Qwen2-7B,2.5,2.0
mask,wallet,candy,mask::wallet::candy,0.2,5,0.004,set,top_k,9.0,100.0,Qwen2-7B,20.0,22.0
mask,wallet,gloves,mask::wallet::gloves,0.631578947368421,19,0.02,set,top_k,9.0,100.0,Qwen2-7B,5.0,17.0
mask,wallet,handkerchief,mask::wallet::handkerchief,0.6,5,0.098,set,top_k,9.0,100.0,Qwen2-7B,7.5,7.0
mask,wallet,napkins,mask::wallet::napkins,0.5,6,0.0,set,top_k,9.0,100.0,Qwen2-7B,11.0,27.0
meat,chicken,crab,meat::chicken::crab,0.7647058823529411,17,0.04,set,top_k,0.0,100.0,Qwen2-7B,13.0,22.0
meat,chicken,mushrooms,meat::chicken::mushrooms,0.2,5,0.022,set,top_k,0.0,100.0,Qwen2-7B,20.0,27.0
meat,chicken,rice,meat::chicken::rice,0.5,2,0.284,set,top_k,0.0,100.0,Qwen2-7B,16.5,7.0
meat,chicken,tofu,meat::chicken::tofu,0.0,5,0.28,set,top_k,0.0,100.0,Qwen2-7B,25.5,12.0
meat,chicken,turkey,meat::chicken::turkey,0.9523809523809523,21,0.1,set,top_k,0.0,100.0,Qwen2-7B,10.0,17.0
meat,crab,chicken,meat::crab::chicken,1.0,5,1.0,set,top_k,0.0,100.0,Qwen2-7B,4.5,2.0
meat,crab,mushrooms,meat::crab::mushrooms,0.0,3,0.022,set,top_k,0.0,100.0,Qwen2-7B,25.5,27.0
meat,crab,rice,meat::crab::rice,0.0,5,0.284,set,top_k,0.0,100.0,Qwen2-7B,25.5,7.0
meat,crab,tofu,meat::crab::tofu,0.6666666666666666,3,0.28,set,top_k,0.0,100.0,Qwen2-7B,14.0,12.0
meat,crab,turkey,meat::crab::turkey,1.0,5,0.1,set,top_k,0.0,100.0,Qwen2-7B,4.5,17.0
meat,mushrooms,chicken,meat::mushrooms::chicken,1.0,6,1.0,set,top_k,0.0,100.0,Qwen2-7B,4.5,2.0
meat,mushrooms,crab,meat::mushrooms::crab,1.0,5,0.04,set,top_k,0.0,100.0,Qwen2-7B,4.5,22.0
meat,mushrooms,rice,meat::mushrooms::rice,0.0,6,0.284,set,top_k,0.0,100.0,Qwen2-7B,25.5,7.0
meat,mushrooms,tofu,meat::mushrooms::tofu,0.5263157894736842,19,0.28,set,top_k,0.0,100.0,Qwen2-7B,15.0,12.0
meat,mushrooms,turkey,meat::mushrooms::turkey,1.0,6,0.1,set,top_k,0.0,100.0,Qwen2-7B,4.5,17.0
meat,rice,chicken,meat::rice::chicken,1.0,2,1.0,set,top_k,0.0,100.0,Qwen2-7B,4.5,2.0
meat,rice,crab,meat::rice::crab,0.5,2,0.04,set,top_k,0.0,100.0,Qwen2-7B,16.5,22.0
meat,rice,mushrooms,meat::rice::mushrooms,0.23529411764705882,17,0.022,set,top_k,0.0,100.0,Qwen2-7B,19.0,27.0
meat,rice,tofu,meat::rice::tofu,0.3888888888888889,18,0.28,set,top_k,0.0,100.0,Qwen2-7B,18.0,12.0
meat,rice,turkey,meat::rice::turkey,1.0,5,0.1,set,top_k,0.0,100.0,Qwen2-7B,4.5,17.0
meat,tofu,chicken,meat::tofu::chicken,1.0,4,1.0,set,top_k,0.0,100.0,Qwen2-7B,4.5,2.0
meat,tofu,crab,meat::tofu::crab,0.8,5,0.04,set,top_k,0.0,100.0,Qwen2-7B,11.0,22.0
meat,tofu,mushrooms,meat::tofu::mushrooms,0.0,5,0.022,set,top_k,0.0,100.0,Qwen2-7B,25.5,27.0
meat,tofu,rice,meat::tofu::rice,0.0,5,0.284,set,top_k,0.0,100.0,Qwen2-7B,25.5,7.0
meat,tofu,turkey,meat::tofu::turkey,1.0,5,0.1,set,top_k,0.0,100.0,Qwen2-7B,4.5,17.0
meat,turkey,chicken,meat::turkey::chicken,1.0,4,1.0,set,top_k,0.0,100.0,Qwen2-7B,4.5,2.0
meat,turkey,crab,meat::turkey::crab,0.7692307692307693,13,0.04,set,top_k,0.0,100.0,Qwen2-7B,12.0,22.0
meat,turkey,mushrooms,meat::turkey::mushrooms,0.0,4,0.022,set,top_k,0.0,100.0,Qwen2-7B,25.5,27.0
meat,turkey,rice,meat::turkey::rice,0.0,5,0.284,set,top_k,0.0,100.0,Qwen2-7B,25.5,7.0
meat,turkey,tofu,meat::turkey::tofu,0.16666666666666666,6,0.28,set,top_k,0.0,100.0,Qwen2-7B,21.0,12.0
restaurant,cake,cocktails,restaurant::cake::cocktails,1.0,4,0.088,set,top_k,1.0,100.0,Qwen2-7B,3.5,12.0
restaurant,cake,salad,restaurant::cake::salad,0.6,5,0.002,set,top_k,1.0,100.0,Qwen2-7B,13.0,27.0
restaurant,cake,soda,restaurant::cake::soda,0.8,5,0.256,set,top_k,1.0,100.0,Qwen2-7B,9.0,2.0
restaurant,cake,soup,restaurant::cake::soup,0.3888888888888889,18,0.016,set,top_k,1.0,100.0,Qwen2-7B,19.0,17.0
restaurant,cake,vodka,restaurant::cake::vodka,1.0,6,0.18,set,top_k,1.0,100.0,Qwen2-7B,3.5,7.0
restaurant,cocktails,cake,restaurant::cocktails::cake,0.6,5,0.012,set,top_k,1.0,100.0,Qwen2-7B,13.0,22.0
restaurant,cocktails,salad,restaurant::cocktails::salad,0.0,4,0.002,set,top_k,1.0,100.0,Qwen2-7B,25.5,27.0
restaurant,cocktails,soda,restaurant::cocktails::soda,0.42105263157894735,19,0.256,set,top_k,1.0,100.0,Qwen2-7B,18.0,2.0
restaurant,cocktails,soup,restaurant::cocktails::soup,0.0,2,0.016,set,top_k,1.0,100.0,Qwen2-7B,25.5,17.0
restaurant,cocktails,vodka,restaurant::cocktails::vodka,0.5,14,0.18,set,top_k,1.0,100.0,Qwen2-7B,16.5,7.0
restaurant,salad,cake,restaurant::salad::cake,0.55,20,0.012,set,top_k,1.0,100.0,Qwen2-7B,15.0,22.0
restaurant,salad,cocktails,restaurant::salad::cocktails,0.75,4,0.088,set,top_k,1.0,100.0,Qwen2-7B,10.0,12.0
restaurant,salad,soda,restaurant::salad::soda,0.6,5,0.256,set,top_k,1.0,100.0,Qwen2-7B,13.0,2.0
restaurant,salad,soup,restaurant::salad::soup,0.7,20,0.016,set,top_k,1.0,100.0,Qwen2-7B,11.0,17.0
restaurant,salad,vodka,restaurant::salad::vodka,1.0,5,0.18,set,top_k,1.0,100.0,Qwen2-7B,3.5,7.0
restaurant,soda,cake,restaurant::soda::cake,0.0,3,0.012,set,top_k,1.0,100.0,Qwen2-7B,25.5,22.0
restaurant,soda,cocktails,restaurant::soda::cocktails,1.0,3,0.088,set,top_k,1.0,100.0,Qwen2-7B,3.5,12.0
restaurant,soda,salad,restaurant::soda::salad,0.0,5,0.002,set,top_k,1.0,100.0,Qwen2-7B,25.5,27.0
restaurant,soda,soup,restaurant::soda::soup,0.0,2,0.016,set,top_k,1.0,100.0,Qwen2-7B,25.5,17.0
restaurant,soda,vodka,restaurant::soda::vodka,1.0,5,0.18,set,top_k,1.0,100.0,Qwen2-7B,3.5,7.0
restaurant,soup,cake,restaurant::soup::cake,0.3333333333333333,3,0.012,set,top_k,1.0,100.0,Qwen2-7B,20.0,22.0
restaurant,soup,cocktails,restaurant::soup::cocktails,1.0,6,0.088,set,top_k,1.0,100.0,Qwen2-7B,3.5,12.0
restaurant,soup,salad,restaurant::soup::salad,0.5,6,0.002,set,top_k,1.0,100.0,Qwen2-7B,16.5,27.0
restaurant,soup,soda,restaurant::soup::soda,0.8333333333333334,6,0.256,set,top_k,1.0,100.0,Qwen2-7B,8.0,2.0
restaurant,soup,vodka,restaurant::soup::vodka,1.0,4,0.18,set,top_k,1.0,100.0,Qwen2-7B,3.5,7.0
restaurant,vodka,cake,restaurant::vodka::cake,0.0,5,0.012,set,top_k,1.0,100.0,Qwen2-7B,25.5,22.0
restaurant,vodka,cocktails,restaurant::vodka::cocktails,1.0,3,0.088,set,top_k,1.0,100.0,Qwen2-7B,3.5,12.0
restaurant,vodka,salad,restaurant::vodka::salad,0.0,2,0.002,set,top_k,1.0,100.0,Qwen2-7B,25.5,27.0
restaurant,vodka,soda,restaurant::vodka::soda,0.3157894736842105,19,0.256,set,top_k,1.0,100.0,Qwen2-7B,21.0,2.0
restaurant,vodka,soup,restaurant::vodka::soup,0.0,5,0.016,set,top_k,1.0,100.0,Qwen2-7B,25.5,17.0
salad,chips,cigarettes,salad::chips::cigarettes,0.16666666666666666,6,0.002,set,top_k,2.0,100.0,Qwen2-7B,20.0,27.0
salad,chips,dressing,salad::chips::dressing,0.4,5,0.01,set,top_k,2.0,100.0,Qwen2-7B,13.0,22.0
salad,chips,lettuce,salad::chips::lettuce,1.0,6,1.0,set,top_k,2.0,100.0,Qwen2-7B,2.0,2.0
salad,chips,meat,salad::chips::meat,0.2857142857142857,21,0.066,set,top_k,2.0,100.0,Qwen2-7B,18.0,7.0
salad,chips,tuna,salad::chips::tuna,0.2,5,0.016,set,top_k,2.0,100.0,Qwen2-7B,19.0,17.0
salad,cigarettes,chips,salad::cigarettes::chips,0.4375,16,0.018,set,top_k,2.0,100.0,Qwen2-7B,11.5,12.0
salad,cigarettes,dressing,salad::cigarettes::dressing,1.0,4,0.01,set,top_k,2.0,100.0,Qwen2-7B,2.0,22.0
salad,cigarettes,lettuce,salad::cigarettes::lettuce,0.75,4,1.0,set,top_k,2.0,100.0,Qwen2-7B,6.5,2.0
salad,cigarettes,meat,salad::cigarettes::meat,0.5789473684210527,19,0.066,set,top_k,2.0,100.0,Qwen2-7B,10.0,7.0
salad,cigarettes,tuna,salad::cigarettes::tuna,0.3333333333333333,6,0.016,set,top_k,2.0,100.0,Qwen2-7B,16.0,17.0
salad,dressing,chips,salad::dressing::chips,0.0,2,0.018,set,top_k,2.0,100.0,Qwen2-7B,25.0,12.0
salad,dressing,cigarettes,salad::dressing::cigarettes,0.0,5,0.002,set,top_k,2.0,100.0,Qwen2-7B,25.0,27.0
salad,dressing,lettuce,salad::dressing::lettuce,1.0,3,1.0,set,top_k,2.0,100.0,Qwen2-7B,2.0,2.0
salad,dressing,meat,salad::dressing::meat,0.3333333333333333,3,0.066,set,top_k,2.0,100.0,Qwen2-7B,16.0,7.0
salad,dressing,tuna,salad::dressing::tuna,0.4375,16,0.016,set,top_k,2.0,100.0,Qwen2-7B,11.5,17.0
salad,lettuce,chips,salad::lettuce::chips,0.0,2,0.018,set,top_k,2.0,100.0,Qwen2-7B,25.0,12.0
salad,lettuce,cigarettes,salad::lettuce::cigarettes,0.0,6,0.002,set,top_k,2.0,100.0,Qwen2-7B,25.0,27.0
salad,lettuce,dressing,salad::lettuce::dressing,0.6111111111111112,18,0.01,set,top_k,2.0,100.0,Qwen2-7B,8.0,22.0
salad,lettuce,meat,salad::lettuce::meat,0.75,4,0.066,set,top_k,2.0,100.0,Qwen2-7B,6.5,7.0
salad,lettuce,tuna,salad::lettuce::tuna,0.3888888888888889,18,0.016,set,top_k,2.0,100.0,Qwen2-7B,14.0,17.0
salad,meat,chips,salad::meat::chips,0.0,2,0.018,set,top_k,2.0,100.0,Qwen2-7B,25.0,12.0
salad,meat,cigarettes,salad::meat::cigarettes,0.0,5,0.002,set,top_k,2.0,100.0,Qwen2-7B,25.0,27.0
salad,meat,dressing,salad::meat::dressing,0.0,3,0.01,set,top_k,2.0,100.0,Qwen2-7B,25.0,22.0
salad,meat,lettuce,salad::meat::lettuce,1.0,6,1.0,set,top_k,2.0,100.0,Qwen2-7B,2.0,2.0
salad,meat,tuna,salad::meat::tuna,0.3333333333333333,3,0.016,set,top_k,2.0,100.0,Qwen2-7B,16.0,17.0
salad,tuna,chips,salad::tuna::chips,0.0,5,0.018,set,top_k,2.0,100.0,Qwen2-7B,25.0,12.0
salad,tuna,cigarettes,salad::tuna::cigarettes,0.0,5,0.002,set,top_k,2.0,100.0,Qwen2-7B,25.0,27.0
salad,tuna,dressing,salad::tuna::dressing,0.6,5,0.01,set,top_k,2.0,100.0,Qwen2-7B,9.0,22.0
salad,tuna,lettuce,salad::tuna::lettuce,1.0,5,1.0,set,top_k,2.0,100.0,Qwen2-7B,2.0,2.0
salad,tuna,meat,salad::tuna::meat,0.8,5,0.066,set,top_k,2.0,100.0,Qwen2-7B,5.0,7.0
science,art,geology,science::art::geology,1.0,4,0.642,set,top_k,3.0,100.0,Qwen2-7B,3.0,7.0
science,art,math,science::art::math,0.7,20,0.372,set,top_k,3.0,100.0,Qwen2-7B,15.0,12.0
science,art,philosophy,science::art::philosophy,0.6111111111111112,18,0.014,set,top_k,3.0,100.0,Qwen2-7B,21.0,22.0
science,art,physics,science::art::physics,1.0,5,1.0,set,top_k,3.0,100.0,Qwen2-7B,3.0,2.0
science,art,zoology,science::art::zoology,0.8,5,0.12,set,top_k,3.0,100.0,Qwen2-7B,11.0,17.0
science,geology,art,science::geology::art,0.6,5,0.012,set,top_k,3.0,100.0,Qwen2-7B,22.0,27.0
science,geology,math,science::geology::math,0.8333333333333334,6,0.372,set,top_k,3.0,100.0,Qwen2-7B,8.5,12.0
science,geology,philosophy,science::geology::philosophy,0.6666666666666666,3,0.014,set,top_k,3.0,100.0,Qwen2-7B,18.0,22.0
science,geology,physics,science::geology::physics,1.0,4,1.0,set,top_k,3.0,100.0,Qwen2-7B,3.0,2.0
science,geology,zoology,science::geology::zoology,1.0,13,0.12,set,top_k,3.0,100.0,Qwen2-7B,3.0,17.0
science,math,art,science::math::art,0.5,2,0.012,set,top_k,3.0,100.0,Qwen2-7B,23.5,27.0
science,math,geology,science::math::geology,0.75,4,0.642,set,top_k,3.0,100.0,Qwen2-7B,13.5,7.0
science,math,philosophy,science::math::philosophy,0.4,5,0.014,set,top_k,3.0,100.0,Qwen2-7B,26.0,22.0
science,math,physics,science::math::physics,0.5,4,1.0,set,top_k,3.0,100.0,Qwen2-7B,23.5,2.0
science,math,zoology,science::math::zoology,0.8,5,0.12,set,top_k,3.0,100.0,Qwen2-7B,11.0,17.0
science,philosophy,art,science::philosophy::art,1.0,5,0.012,set,top_k,3.0,100.0,Qwen2-7B,3.0,27.0
science,philosophy,geology,science::philosophy::geology,0.8,5,0.642,set,top_k,3.0,100.0,Qwen2-7B,11.0,7.0
science,philosophy,math,science::philosophy::math,0.6875,16,0.372,set,top_k,3.0,100.0,Qwen2-7B,16.0,12.0
science,philosophy,physics,science::philosophy::physics,1.0,4,1.0,set,top_k,3.0,100.0,Qwen2-7B,3.0,2.0
science,philosophy,zoology,science::philosophy::zoology,0.8333333333333334,6,0.12,set,top_k,3.0,100.0,Qwen2-7B,8.5,17.0
science,physics,art,science::physics::art,0.4,5,0.012,set,top_k,3.0,100.0,Qwen2-7B,26.0,27.0
science,physics,geology,science::physics::geology,0.8571428571428571,21,0.642,set,top_k,3.0,100.0,Qwen2-7B,7.0,7.0
science,physics,math,science::physics::math,0.3333333333333333,3,0.372,set,top_k,3.0,100.0,Qwen2-7B,28.5,12.0
science,physics,philosophy,science::physics::philosophy,0.3333333333333333,3,0.014,set,top_k,3.0,100.0,Qwen2-7B,28.5,22.0
science,physics,zoology,science::physics::zoology,0.65,20,0.12,set,top_k,3.0,100.0,Qwen2-7B,20.0,17.0
science,zoology,art,science::zoology::art,0.6666666666666666,3,0.012,set,top_k,3.0,100.0,Qwen2-7B,18.0,27.0
science,zoology,geology,science::zoology::geology,0.75,4,0.642,set,top_k,3.0,100.0,Qwen2-7B,13.5,7.0
science,zoology,math,science::zoology::math,0.4,5,0.372,set,top_k,3.0,100.0,Qwen2-7B,26.0,12.0
science,zoology,philosophy,science::zoology::philosophy,0.6666666666666666,6,0.014,set,top_k,3.0,100.0,Qwen2-7B,18.0,22.0
science,zoology,physics,science::zoology::physics,1.0,4,1.0,set,top_k,3.0,100.0,Qwen2-7B,3.0,2.0
throw,beach ball,boomerang,throw::beach ball::boomerang,0.631578947368421,19,0.026,set,top_k,4.0,100.0,Qwen2-7B,12.0,12.0
throw,beach ball,football,throw::beach ball::football,1.0,5,1.0,set,top_k,4.0,100.0,Qwen2-7B,2.5,2.0
throw,beach ball,lawnmower,throw::beach ball::lawnmower,0.0,3,0.014,set,top_k,4.0,100.0,Qwen2-7B,24.5,17.0
throw,beach ball,shovel,throw::beach ball::shovel,0.0,6,0.002,set,top_k,4.0,100.0,Qwen2-7B,24.5,22.0
throw,beach ball,tires,throw::beach ball::tires,0.0,6,0.0,set,top_k,4.0,100.0,Qwen2-7B,24.5,27.0
throw,boomerang,beach ball,throw::boomerang::beach ball,0.75,4,0.474,set,top_k,4.0,100.0,Qwen2-7B,10.5,7.0
throw,boomerang,football,throw::boomerang::football,1.0,4,1.0,set,top_k,4.0,100.0,Qwen2-7B,2.5,2.0
throw,boomerang,lawnmower,throw::boomerang::lawnmower,0.0,5,0.014,set,top_k,4.0,100.0,Qwen2-7B,24.5,17.0
throw,boomerang,shovel,throw::boomerang::shovel,0.0,4,0.002,set,top_k,4.0,100.0,Qwen2-7B,24.5,22.0
