vocab_index_zero_based,candidate,vocabulary_source,vocabulary_path,source_line_one_based,saved_log_score,unnormalized_continuation_probability,normalized_sampling_probability,rank_one_based,descending_cumulative_probability
101339,candy dish,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2831,-24.513887405395508,2.258156150189394e-11,1.2005828670562666e-09,65611,0.9999876178815255
101358,candy even,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2850,-24.513887405395508,2.258156150189394e-11,1.2005828670562666e-09,65612,0.9999876190821083
113307,napkins folded,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14799,-24.53873634338379,2.2027348006060763e-11,1.171117268420279e-09,65889,0.999987947730253
113434,napkins to,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14926,-24.53873634338379,2.2027348006060763e-11,1.171117268420279e-09,65890,0.9999879489013703
120126,wallet again,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21618,-24.539329528808594,2.2014285578880197e-11,1.1704227847250818e-09,65897,0.9999879570960893
120203,wallet filled,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21695,-24.539329528808594,2.2014285578880197e-11,1.1704227847250818e-09,65898,0.9999879582665121
120252,wallet made,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21744,-24.539329528808594,2.2014285578880197e-11,1.1704227847250818e-09,65899,0.9999879594369349
120344,wallet up,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21836,-24.539329528808594,2.2014285578880197e-11,1.1704227847250818e-09,65900,0.9999879606073576
107513,handkerchief half,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9005,-24.543479919433594,2.1923107038561807e-11,1.1655751397409087e-09,65958,0.9999880283452809
101613,candy while,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3105,-24.545137405395508,2.1886799894007156e-11,1.1636448154938278e-09,65971,0.9999880434862074
120136,wallet anyway,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21628,-24.570579528808594,2.133697721630399e-11,1.1344126613439008e-09,66243,0.9999883560190039
120210,wallet full,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21702,-24.570579528808594,2.133697721630399e-11,1.1344126613439008e-09,66244,0.9999883571534166
106825,gloves like,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8317,-24.57314682006836,2.1282269236893727e-11,1.131504028884373e-09,66281,0.9999883990731747
101293,candy candy,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2785,-24.576387405395508,2.121341385360506e-11,1.1278432283027112e-09,66320,0.9999884431227163
101577,candy this,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3069,-24.576387405395508,2.121341385360506e-11,1.1278432283027112e-09,66321,0.9999884442505595
113470,napkins wrapped,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14962,-24.60123634338379,2.069277845603185e-11,1.1001628600404458e-09,66612,0.9999887684604841
106793,gloves given,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8285,-24.60439682006836,2.0627482649470902e-11,1.0966913097386156e-09,66641,0.9999888003093397
101560,candy stripes,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3052,-24.607637405395508,2.056074572361492e-11,1.0931431401500788e-09,66679,0.9999888419079124
120133,wallet among,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21625,-24.633079528808594,2.0044235117949478e-11,1.06568207268746e-09,66976,0.9999891625940132
120277,wallet packed,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21769,-24.633079528808594,2.0044235117949478e-11,1.06568207268746e-09,66977,0.9999891636596953
107563,handkerchief neatly,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9055,-24.637229919433594,1.996121611225408e-11,1.0612682417010783e-09,67024,0.9999892136471102
101306,candy coating,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2798,-24.638887405395508,1.9928158080944947e-11,1.0595106614732881e-09,67043,0.9999892337929254
101390,candy hidden,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2882,-24.638887405395508,1.9928158080944947e-11,1.0595106614732881e-09,67044,0.9999892348524361
101564,candy sugar,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3056,-24.638887405395508,1.9928158080944947e-11,1.0595106614732881e-09,67045,0.9999892359119468
101617,candy will,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3109,-24.638887405395508,1.9928158080944947e-11,1.0595106614732881e-09,67046,0.9999892369714575
107636,handkerchief thrown,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9128,-24.652854919433594,1.9651746140809092e-11,1.0448148026617062e-09,67186,0.9999893842214215
120323,wallet the,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21815,-24.664329528808594,1.94275388359745e-11,1.0328944822343214e-09,67327,0.9999895307129888
106769,gloves do,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8261,-24.66689682006836,1.937772665387129e-11,1.030246142242475e-09,67352,0.9999895565035342
106779,gloves except,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8271,-24.66689682006836,1.937772665387129e-11,1.030246142242475e-09,67353,0.9999895575337803
106882,gloves she,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8374,-24.69814682006836,1.8781536681530133e-11,9.985488007524499e-10,67679,0.9999898879111484
107458,handkerchief carried,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8950,-24.699729919433594,1.8751827165494307e-11,9.969692494030822e-10,67696,0.9999899048710919
107646,handkerchief towards,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9138,-24.715354919433594,1.8461107031770372e-11,9.815126738412909e-10,67897,0.9999901037793302
106807,gloves holding,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8299,-24.72939682006836,1.8203689546275553e-11,9.678266839357713e-10,68058,0.999990260635488
98860,bandana came,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,352,-24.74557876586914,1.7911488991595405e-11,9.522913995550211e-10,68230,0.9999904257366867
107645,handkerchief toward,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9137,-24.746604919433594,1.7893118480416776e-11,9.513147035467192e-10,68242,0.9999904371567445
120157,wallet beside,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21649,-24.758079528808594,1.768897540626779e-11,9.40461128286615e-10,68362,0.9999905506993009
106868,gloves put,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8360,-24.76064682006836,1.7643620898339868e-11,9.38049787283582e-10,68386,0.9999905732352634
106926,gloves were,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8418,-24.76064682006836,1.7643620898339868e-11,9.38049787283582e-10,68387,0.9999905741733132
107554,handkerchief marked,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9046,-24.762229919433594,1.7615711390885945e-11,9.365659361126015e-10,68409,0.9999905947915393
101407,candy is,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2899,-24.763887405395508,1.7586537780650093e-11,9.350148770055327e-10,68423,0.9999906078929656
107507,handkerchief full,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8999,-24.777854919433594,1.73426050996428e-11,9.220458271234911e-10,68551,0.9999907267221343
98918,bandana turban,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,410,-24.77801513671875,1.733982673711299e-11,9.218981112779115e-10,68553,0.9999907285660624
113316,napkins handy,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,14808,-24.78873634338379,1.715491587610647e-11,9.120670457141579e-10,68663,0.9999908294582467
106799,gloves have,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8291,-24.79189682006836,1.710078375117237e-11,9.091890294287128e-10,68696,0.999990859507608
106831,gloves make,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8323,-24.79189682006836,1.710078375117237e-11,9.091890294287128e-10,68697,0.9999908604167971
101557,candy striped,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3049,-24.795137405395508,1.7045456896379912e-11,9.062474935235736e-10,68720,0.9999908812944198
107442,handkerchief beneath,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8934,-24.809104919433594,1.680902923497273e-11,8.936774593583173e-10,68909,0.9999910513511486
107464,handkerchief containing,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8956,-24.809104919433594,1.680902923497273e-11,8.936774593583173e-10,68910,0.9999910522448261
107653,handkerchief twisted,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9145,-24.809104919433594,1.680902923497273e-11,8.936774593583173e-10,68911,0.9999910531385036
106896,gloves then,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8388,-24.82314682006836,1.6574647947229304e-11,8.812162237435994e-10,69044,0.999991171211091
107589,handkerchief pulled,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9081,-24.824729919433594,1.65484293913504e-11,8.79822274570309e-10,69067,0.9999911914634388
101427,candy land,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2919,-24.826387405395508,1.652102332080541e-11,8.78365189383933e-10,69083,0.9999912055269241
120128,wallet all,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21620,-24.851829528808594,1.610599538960342e-11,8.562996017801206e-10,69352,0.9999914387696338
107659,handkerchief very,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9151,-24.855979919433594,1.6039287744481947e-11,8.527529889461147e-10,69397,0.9999914772142708
101517,candy sales,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3009,-24.857637405395508,1.6012724870083337e-11,8.513407335580157e-10,69422,0.9999914985139854
106712,gloves according,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8204,-24.88564682006836,1.557044079316177e-11,8.278260317478998e-10,69729,0.9999917560174403
106734,gloves away,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8226,-24.88564682006836,1.557044079316177e-11,8.278260317478998e-10,69730,0.9999917568452663
106747,gloves bought,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8239,-24.88564682006836,1.557044079316177e-11,8.278260317478998e-10,69731,0.9999917576730923
106759,gloves come,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8251,-24.88564682006836,1.557044079316177e-11,8.278260317478998e-10,69732,0.9999917585009184
117161,softball gloves,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,18653,-24.897167205810547,1.5392092601546615e-11,8.183438804269798e-10,69852,0.9999918572531554
107489,handkerchief every,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8981,-24.902854919433594,1.530479528318258e-11,8.137025864775322e-10,69918,0.9999919111128786
120134,wallet an,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21626,-24.914329528808594,1.513018245860707e-11,8.044190315942227e-10,70051,0.9999920187013369
120197,wallet except,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21689,-24.914329528808594,1.513018245860707e-11,8.044190315942227e-10,70052,0.999992019505756
120324,wallet then,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21816,-24.914329528808594,1.513018245860707e-11,8.044190315942227e-10,70053,0.9999920203101751
120331,wallet tied,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21823,-24.914329528808594,1.513018245860707e-11,8.044190315942227e-10,70054,0.9999920211145942
106714,gloves after,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8206,-24.91689682006836,1.5091388692178594e-11,8.023565023347336e-10,70086,0.999992046823924
107627,handkerchief than,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9119,-24.918479919433594,1.5067516425390432e-11,8.010872971692155e-10,70102,0.9999920596504702
101490,candy pink,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2982,-24.920137405395508,1.5042562914194503e-11,7.997606060096069e-10,70114,0.9999920692551189
107511,handkerchief got,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9003,-24.934104919433594,1.4833916235317346e-11,7.886675897933856e-10,70266,0.9999921899421365
120284,wallet pocket,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21776,-24.945579528808594,1.4664675682572974e-11,7.796696598663969e-10,70398,0.9999922934891443
107411,handkerchief almost,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8903,-24.949729919433594,1.4603937680506608e-11,7.764404321332312e-10,70446,0.9999923308254164
107499,handkerchief floating,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8991,-24.949729919433594,1.4603937680506608e-11,7.764404321332312e-10,70447,0.9999923316018569
101235,candy all,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2727,-24.951387405395508,1.457975190813864e-11,7.751545589694523e-10,70461,0.9999923424634638
107620,handkerchief sticking,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9112,-24.965354919433594,1.4377524612707786e-11,7.644028389821056e-10,70598,0.9999924479682663
106802,gloves held,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8294,-24.97939682006836,1.4177047673428149e-11,7.537441793265799e-10,70729,0.9999925473335965
106822,gloves last,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8314,-24.97939682006836,1.4177047673428149e-11,7.537441793265799e-10,70730,0.9999925480873407
101488,candy pieces,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2980,-24.982637405395508,1.4131180099787864e-11,7.513055604090462e-10,70774,0.9999925811937328
101558,candy striper,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,3050,-24.988412857055664,1.4049801377862423e-11,7.469789375898745e-10,70834,0.9999926261432313
120273,wallet opened,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21765,-25.008079528808594,1.3776187898132176e-11,7.324318631578327e-10,71031,0.9999927718380487
106843,gloves no,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8335,-25.01064682006836,1.3740865771842093e-11,7.305539088964185e-10,71073,0.9999928025592779
106901,gloves through,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8393,-25.01064682006836,1.3740865771842093e-11,7.305539088964185e-10,71074,0.9999928032898319
107618,handkerchief stained,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9110,-25.012229919433594,1.371912982558184e-11,7.293982844424973e-10,71088,0.99999281350804
101232,candy again,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2724,-25.013887405395508,1.3696409395085139e-11,7.281903183953222e-10,71106,0.9999928266283156
101399,candy if,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2891,-25.013887405395508,1.3696409395085139e-11,7.281903183953222e-10,71107,0.9999928273565059
107610,handkerchief size,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9102,-25.027854919433594,1.3506434432099952e-11,7.18090012191496e-10,71250,0.9999929308391251
101422,candy kisses,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2914,-25.045137405395508,1.3275015178710555e-11,7.05786257612657e-10,71432,0.9999930604509415
120303,wallet since,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,21795,-25.070579528808594,1.2941530867278287e-11,6.880560598712804e-10,71694,0.9999932429843063
106713,gloves across,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8205,-25.07314682006836,1.2908348800435035e-11,6.862918851067415e-10,71725,0.9999932642855056
106869,gloves rather,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8361,-25.07314682006836,1.2908348800435035e-11,6.862918851067415e-10,71726,0.9999932649717975
101327,candy counter,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2819,-25.076387405395508,1.2866585899384195e-11,6.840714973148697e-10,71759,0.9999932875851961
101436,candy machine,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,2928,-25.076387405395508,1.2866585899384195e-11,6.840714973148697e-10,71760,0.9999932882692676
107417,handkerchief an,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,8909,-25.090354919433594,1.2688120937548405e-11,6.745831377285795e-10,71916,0.9999933942531438
107510,handkerchief go,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9002,-25.090354919433594,1.2688120937548405e-11,6.745831377285795e-10,71917,0.999993394927727
107525,handkerchief hem,2gram,/users/ljohnst7/data/ljohnst7/ngrams/set_variant_qwen_support/vocab_2gram.txt,9017,-25.090354919433594,1.2688120937548405e-11,6.745831377285795e-10,71918,0.9999933956023102
