analysis_dataset_id,analysis_unit_id,human_rate,cv_fold,model_probability,human_rank,model_rank,model,group_type
hu_pvt21,pvt21::damp/wet,0.111111111,2,0.878,44.0,4.5,Set Top-p,within_dataset
hu_pvt21,pvt21::dark/black,0.227272727,3,0.714,30.0,6.0,Set Top-p,within_dataset
hu_pvt21,pvt21::decent/great,0.5,4,0.2,11.0,15.0,Set Top-p,within_dataset
hu_pvt21,pvt21::dry/arid,0.137254902,5,0.24,38.0,12.0,Set Top-p,within_dataset
hu_pvt21,pvt21::elegant/ostentatious,0.552631579,6,0.006,7.0,40.0,Set Top-p,within_dataset
hu_pvt21,pvt21::emotional/sentimental,0.058823529,7,0.01,48.0,37.0,Set Top-p,within_dataset
hu_pvt21,pvt21::enjoyable/great,0.135135135,8,0.656,40.0,8.0,Set Top-p,within_dataset
hu_pvt21,pvt21::evil/satanic,0.25,9,0.028,24.5,30.0,Set Top-p,within_dataset
hu_pvt21,pvt21::fat/obese,0.107142857,0,0.044,45.0,25.5,Set Top-p,within_dataset
hu_pvt21,pvt21::funny/hilarious,0.229166667,1,0.016,29.0,34.0,Set Top-p,within_dataset
hu_pvt21,pvt21::grey/black,0.934782609,2,0.384,0.0,10.0,Set Top-p,within_dataset
hu_pvt21,pvt21::happy/ecstatic,0.243243243,3,0.004,26.0,41.5,Set Top-p,within_dataset
hu_pvt21,pvt21::honest/blunt,0.191489362,4,0.022,35.0,32.0,Set Top-p,within_dataset
hu_pvt21,pvt21::hot/boiling,0.553191489,5,0.04,6.0,27.0,Set Top-p,within_dataset
hu_pvt21,pvt21::mysterious/magical,0.511111111,6,0.02,9.0,33.0,Set Top-p,within_dataset
hu_pvt21,pvt21::nice/great,0.205128205,7,0.998,32.0,3.0,Set Top-p,within_dataset
hu_pvt21,pvt21::odd/bizarre,0.2,8,0.0,33.5,46.5,Set Top-p,within_dataset
hu_pvt21,pvt21::okay/great,0.717948718,9,0.128,4.0,20.0,Set Top-p,within_dataset
hu_pvt21,pvt21::painful/deadly,0.76744186,0,0.008,3.0,38.5,Set Top-p,within_dataset
hu_pvt21,pvt21::pale/white,0.486486486,1,0.878,13.0,4.5,Set Top-p,within_dataset
hu_pvt21,pvt21::polite/friendly,0.166666667,2,1.0,37.0,1.0,Set Top-p,within_dataset
hu_pvt21,pvt21::pretty/beautiful,0.097560976,3,0.234,46.0,13.0,Set Top-p,within_dataset
hu_pvt21,pvt21::quiet/silent,0.378378378,4,0.138,16.0,17.0,Set Top-p,within_dataset
hu_pvt21,pvt21::red/scarlet,0.23255814,5,0.03,28.0,28.5,Set Top-p,within_dataset
hu_pvt21,pvt21::rough/unfriendly,0.5,6,0.004,11.0,41.5,Set Top-p,within_dataset
hu_pvt21,pvt21::sad/tragic,0.261904762,7,0.064,22.0,24.0,Set Top-p,within_dataset
hu_pvt21,pvt21::smart/brilliant,0.068965517,8,0.026,47.0,31.0,Set Top-p,within_dataset
hu_pvt21,pvt21::soft/mushy,0.3125,9,0.002,21.0,43.0,Set Top-p,within_dataset
hu_pvt21,pvt21::thick/impenetrable,0.431372549,0,0.122,14.0,23.0,Set Top-p,within_dataset
hu_pvt21,pvt21::thin/invisible,0.902439024,1,0.044,1.0,25.5,Set Top-p,within_dataset
hu_pvt21,pvt21::tiny/imperceptible,0.558823529,2,0.0,5.0,46.5,Set Top-p,within_dataset
hu_pvt21,pvt21::tough/impossible,0.870967742,3,0.132,2.0,18.5,Set Top-p,within_dataset
hu_pvt21,pvt21::uncomfortable/painful,0.25,4,0.014,24.5,35.5,Set Top-p,within_dataset
hu_pvt21,pvt21::warm/hot,0.380952381,5,0.126,15.0,21.0,Set Top-p,within_dataset
hu_pvt21,pvt21::weird/alien,0.130434783,6,0.0,42.0,46.5,Set Top-p,within_dataset
hu_pvt21,pvt21::wet/sopping,0.325,7,0.23,20.0,14.0,Set Top-p,within_dataset
hu_pvt21,pvt21::wonderful/perfect,0.135135135,8,0.678,40.0,7.0,Set Top-p,within_dataset
hu_pvt21,pvt21::wrong/evil,0.327586207,9,0.182,19.0,16.0,Set Top-p,within_dataset
hu_pvt21,pvt21::amazing/miraculous,0.363636364,0,0.02,17.0,47.0,Ordering,within_dataset
hu_pvt21,pvt21::angry/violent,0.176470588,1,0.108,36.0,28.0,Ordering,within_dataset
hu_pvt21,pvt21::big/huge,0.210526316,2,0.346,31.0,19.0,Ordering,within_dataset
hu_pvt21,pvt21::bizarre/surreal,0.260869565,3,0.078,23.0,32.0,Ordering,within_dataset
hu_pvt21,pvt21::bright/brilliant,0.125,4,0.87,43.0,8.0,Ordering,within_dataset
hu_pvt21,pvt21::busy/full,0.2,5,0.584,33.5,13.0,Ordering,within_dataset
hu_pvt21,pvt21::calm/meditative,0.057142857,6,0.25,49.0,25.0,Ordering,within_dataset
hu_pvt21,pvt21::casual/sloppy,0.517241379,7,0.098,8.0,30.0,Ordering,within_dataset
hu_pvt21,pvt21::cold/frosty,0.235294118,8,0.028,27.0,44.0,Ordering,within_dataset
hu_pvt21,pvt21::comfortable/luxurious,0.5,9,0.05,11.0,38.0,Ordering,within_dataset
hu_pvt21,pvt21::cool/cold,0.357142857,0,0.754,18.0,11.0,Ordering,within_dataset
hu_pvt21,pvt21::cute/beautiful,0.135135135,1,0.94,40.0,3.0,Ordering,within_dataset
hu_pvt21,pvt21::damp/wet,0.111111111,2,0.836,44.0,10.0,Ordering,within_dataset
hu_pvt21,pvt21::dark/black,0.227272727,3,0.086,30.0,31.0,Ordering,within_dataset
hu_pvt21,pvt21::decent/great,0.5,4,0.984,11.0,1.5,Ordering,within_dataset
hu_pvt21,pvt21::dry/arid,0.137254902,5,0.06,38.0,35.5,Ordering,within_dataset
hu_pvt21,pvt21::elegant/ostentatious,0.552631579,6,0.0,7.0,49.0,Ordering,within_dataset
hu_pvt21,pvt21::emotional/sentimental,0.058823529,7,0.338,48.0,20.0,Ordering,within_dataset
hu_pvt21,pvt21::enjoyable/great,0.135135135,8,0.984,40.0,1.5,Ordering,within_dataset
hu_pvt21,pvt21::evil/satanic,0.25,9,0.248,24.5,26.0,Ordering,within_dataset
hu_pvt21,pvt21::fat/obese,0.107142857,0,0.882,45.0,7.0,Ordering,within_dataset
hu_pvt21,pvt21::funny/hilarious,0.229166667,1,0.104,29.0,29.0,Ordering,within_dataset
hu_pvt21,pvt21::grey/black,0.934782609,2,0.884,0.0,6.0,Ordering,within_dataset
hu_pvt21,pvt21::happy/ecstatic,0.243243243,3,0.028,26.0,44.0,Ordering,within_dataset
hu_pvt21,pvt21::honest/blunt,0.191489362,4,0.176,35.0,27.0,Ordering,within_dataset
hu_pvt21,pvt21::hot/boiling,0.553191489,5,0.028,6.0,44.0,Ordering,within_dataset
hu_pvt21,pvt21::mysterious/magical,0.511111111,6,0.512,9.0,16.0,Ordering,within_dataset
hu_pvt21,pvt21::nice/great,0.205128205,7,0.666,32.0,12.0,Ordering,within_dataset
hu_pvt21,pvt21::odd/bizarre,0.2,8,0.038,33.5,40.5,Ordering,within_dataset
hu_pvt21,pvt21::okay/great,0.717948718,9,0.924,4.0,4.0,Ordering,within_dataset
hu_pvt21,pvt21::painful/deadly,0.76744186,0,0.018,3.0,48.0,Ordering,within_dataset
hu_pvt21,pvt21::pale/white,0.486486486,1,0.998,13.0,0.0,Ordering,within_dataset
hu_pvt21,pvt21::polite/friendly,0.166666667,2,0.896,37.0,5.0,Ordering,within_dataset
hu_pvt21,pvt21::pretty/beautiful,0.097560976,3,0.502,46.0,17.0,Ordering,within_dataset
hu_pvt21,pvt21::quiet/silent,0.378378378,4,0.538,16.0,15.0,Ordering,within_dataset
hu_pvt21,pvt21::red/scarlet,0.23255814,5,0.058,28.0,37.0,Ordering,within_dataset
hu_pvt21,pvt21::rough/unfriendly,0.5,6,0.026,11.0,46.0,Ordering,within_dataset
hu_pvt21,pvt21::sad/tragic,0.261904762,7,0.272,22.0,23.0,Ordering,within_dataset
hu_pvt21,pvt21::smart/brilliant,0.068965517,8,0.28,47.0,22.0,Ordering,within_dataset
hu_pvt21,pvt21::soft/mushy,0.3125,9,0.03,21.0,42.0,Ordering,within_dataset
hu_pvt21,pvt21::thick/impenetrable,0.431372549,0,0.072,14.0,33.0,Ordering,within_dataset
hu_pvt21,pvt21::thin/invisible,0.902439024,1,0.27,1.0,24.0,Ordering,within_dataset
hu_pvt21,pvt21::tiny/imperceptible,0.558823529,2,0.038,5.0,40.5,Ordering,within_dataset
hu_pvt21,pvt21::tough/impossible,0.870967742,3,0.282,2.0,21.0,Ordering,within_dataset
hu_pvt21,pvt21::uncomfortable/painful,0.25,4,0.454,24.5,18.0,Ordering,within_dataset
hu_pvt21,pvt21::warm/hot,0.380952381,5,0.86,15.0,9.0,Ordering,within_dataset
hu_pvt21,pvt21::weird/alien,0.130434783,6,0.06,42.0,35.5,Ordering,within_dataset
hu_pvt21,pvt21::wet/sopping,0.325,7,0.066,20.0,34.0,Ordering,within_dataset
hu_pvt21,pvt21::wonderful/perfect,0.135135135,8,0.54,40.0,14.0,Ordering,within_dataset
hu_pvt21,pvt21::wrong/evil,0.327586207,9,0.044,19.0,39.0,Ordering,within_dataset
hu_pvt21,pvt21::amazing/miraculous,0.363636364,0,0.004,17.0,36.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::angry/violent,0.176470588,1,0.0,36.0,45.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::big/huge,0.210526316,2,0.056,31.0,17.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::bizarre/surreal,0.260869565,3,0.0,23.0,45.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::bright/brilliant,0.125,4,0.034,43.0,20.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::busy/full,0.2,5,0.58,33.5,4.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::calm/meditative,0.057142857,6,0.008,49.0,31.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::casual/sloppy,0.517241379,7,0.0,8.0,45.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::cold/frosty,0.235294118,8,0.012,27.0,28.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::comfortable/luxurious,0.5,9,0.05,11.0,18.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::cool/cold,0.357142857,0,0.754,18.0,1.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::cute/beautiful,0.135135135,1,0.096,40.0,9.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::damp/wet,0.111111111,2,0.286,44.0,7.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::dark/black,0.227272727,3,0.086,30.0,11.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::decent/great,0.5,4,0.234,11.0,8.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::dry/arid,0.137254902,5,0.018,38.0,26.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::elegant/ostentatious,0.552631579,6,0.0,7.0,45.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::emotional/sentimental,0.058823529,7,0.0,48.0,45.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::enjoyable/great,0.135135135,8,0.588,40.0,3.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::evil/satanic,0.25,9,0.01,24.5,29.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::fat/obese,0.107142857,0,0.02,45.0,24.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::funny/hilarious,0.229166667,1,0.002,29.0,39.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::grey/black,0.934782609,2,0.072,0.0,14.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::happy/ecstatic,0.243243243,3,0.0,26.0,45.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::honest/blunt,0.191489362,4,0.004,35.0,36.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::hot/boiling,0.553191489,5,0.008,6.0,31.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::mysterious/magical,0.511111111,6,0.006,9.0,33.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::nice/great,0.205128205,7,0.604,32.0,2.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::odd/bizarre,0.2,8,0.002,33.5,39.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::okay/great,0.717948718,9,0.092,4.0,10.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::painful/deadly,0.76744186,0,0.004,3.0,36.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::pale/white,0.486486486,1,0.326,13.0,6.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::polite/friendly,0.166666667,2,0.884,37.0,0.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::pretty/beautiful,0.097560976,3,0.06,46.0,16.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::quiet/silent,0.378378378,4,0.078,16.0,12.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::red/scarlet,0.23255814,5,0.024,28.0,22.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::rough/unfriendly,0.5,6,0.004,11.0,36.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::sad/tragic,0.261904762,7,0.064,22.0,15.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::smart/brilliant,0.068965517,8,0.016,47.0,27.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::soft/mushy,0.3125,9,0.0,21.0,45.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::thick/impenetrable,0.431372549,0,0.024,14.0,22.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::thin/invisible,0.902439024,1,0.006,1.0,33.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::tiny/imperceptible,0.558823529,2,0.0,5.0,45.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::tough/impossible,0.870967742,3,0.074,2.0,13.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::uncomfortable/painful,0.25,4,0.01,24.5,29.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::warm/hot,0.380952381,5,0.03,15.0,21.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::weird/alien,0.130434783,6,0.0,42.0,45.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::wet/sopping,0.325,7,0.044,20.0,19.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::wonderful/perfect,0.135135135,8,0.356,40.0,5.0,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::wrong/evil,0.327586207,9,0.02,19.0,24.5,Conjunction Top-K,within_dataset
hu_pvt21,pvt21::amazing/miraculous,0.363636364,0,0.004,17.0,40.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::angry/violent,0.176470588,1,0.0,36.0,46.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::big/huge,0.210526316,2,0.12,31.0,16.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::bizarre/surreal,0.260869565,3,0.0,23.0,46.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::bright/brilliant,0.125,4,0.122,43.0,15.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::busy/full,0.2,5,0.584,33.5,6.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::calm/meditative,0.057142857,6,0.014,49.0,34.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::casual/sloppy,0.517241379,7,0.0,8.0,46.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::cold/frosty,0.235294118,8,0.014,27.0,34.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::comfortable/luxurious,0.5,9,0.05,11.0,23.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::cool/cold,0.357142857,0,0.754,18.0,3.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::cute/beautiful,0.135135135,1,0.422,40.0,8.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::damp/wet,0.111111111,2,0.772,44.0,2.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::dark/black,0.227272727,3,0.086,30.0,18.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::decent/great,0.5,4,0.2,11.0,10.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::dry/arid,0.137254902,5,0.06,38.0,22.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::elegant/ostentatious,0.552631579,6,0.0,7.0,46.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::emotional/sentimental,0.058823529,7,0.01,48.0,37.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::enjoyable/great,0.135135135,8,0.65,40.0,5.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::evil/satanic,0.25,9,0.028,24.5,27.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::fat/obese,0.107142857,0,0.044,45.0,24.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::funny/hilarious,0.229166667,1,0.014,29.0,34.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::grey/black,0.934782609,2,0.372,0.0,9.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::happy/ecstatic,0.243243243,3,0.004,26.0,40.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::honest/blunt,0.191489362,4,0.022,35.0,30.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::hot/boiling,0.553191489,5,0.022,6.0,30.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::mysterious/magical,0.511111111,6,0.02,9.0,32.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::nice/great,0.205128205,7,0.666,32.0,4.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::odd/bizarre,0.2,8,0.0,33.5,46.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::okay/great,0.717948718,9,0.128,4.0,12.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::painful/deadly,0.76744186,0,0.008,3.0,38.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::pale/white,0.486486486,1,0.876,13.0,1.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::polite/friendly,0.166666667,2,0.896,37.0,0.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::pretty/beautiful,0.097560976,3,0.192,46.0,11.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::quiet/silent,0.378378378,4,0.126,16.0,13.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::red/scarlet,0.23255814,5,0.026,28.0,28.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::rough/unfriendly,0.5,6,0.004,11.0,40.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::sad/tragic,0.261904762,7,0.062,22.0,21.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::smart/brilliant,0.068965517,8,0.026,47.0,28.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::soft/mushy,0.3125,9,0.002,21.0,42.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::thick/impenetrable,0.431372549,0,0.064,14.0,20.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::thin/invisible,0.902439024,1,0.042,1.0,26.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::tiny/imperceptible,0.558823529,2,0.0,5.0,46.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::tough/impossible,0.870967742,3,0.102,2.0,17.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::uncomfortable/painful,0.25,4,0.014,24.5,34.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::warm/hot,0.380952381,5,0.126,15.0,13.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::weird/alien,0.130434783,6,0.0,42.0,46.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::wet/sopping,0.325,7,0.066,20.0,19.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::wonderful/perfect,0.135135135,8,0.472,40.0,7.0,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::wrong/evil,0.327586207,9,0.044,19.0,24.5,Conjunction Top-p,within_dataset
hu_pvt21,pvt21::amazing/miraculous,0.363636364,0,0.02,17.0,47.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::angry/violent,0.176470588,1,0.108,36.0,30.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::big/huge,0.210526316,2,0.348,31.0,20.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::bizarre/surreal,0.260869565,3,0.078,23.0,35.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::bright/brilliant,0.125,4,0.87,43.0,10.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::busy/full,0.2,5,0.95,33.5,5.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::calm/meditative,0.057142857,6,0.25,49.0,27.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::casual/sloppy,0.517241379,7,0.098,8.0,32.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::cold/frosty,0.235294118,8,0.032,27.0,42.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::comfortable/luxurious,0.5,9,0.312,11.0,22.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::cool/cold,0.357142857,0,1.0,18.0,0.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::cute/beautiful,0.135135135,1,0.94,40.0,6.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::damp/wet,0.111111111,2,0.844,44.0,13.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::dark/black,0.227272727,3,0.572,30.0,15.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::decent/great,0.5,4,0.984,11.0,4.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::dry/arid,0.137254902,5,0.088,38.0,33.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::elegant/ostentatious,0.552631579,6,0.0,7.0,49.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::emotional/sentimental,0.058823529,7,0.338,48.0,21.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::enjoyable/great,0.135135135,8,0.986,40.0,3.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::evil/satanic,0.25,9,0.248,24.5,28.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::fat/obese,0.107142857,0,0.882,45.0,9.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::funny/hilarious,0.229166667,1,0.104,29.0,31.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::grey/black,0.934782609,2,0.884,0.0,8.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::happy/ecstatic,0.243243243,3,0.028,26.0,45.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::honest/blunt,0.191489362,4,0.176,35.0,29.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::hot/boiling,0.553191489,5,0.03,6.0,43.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::mysterious/magical,0.511111111,6,0.512,9.0,17.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::nice/great,0.205128205,7,0.86,32.0,11.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::odd/bizarre,0.2,8,0.038,33.5,40.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::okay/great,0.717948718,9,0.924,4.0,7.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::painful/deadly,0.76744186,0,0.018,3.0,48.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::pale/white,0.486486486,1,0.998,13.0,1.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::polite/friendly,0.166666667,2,0.998,37.0,1.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::pretty/beautiful,0.097560976,3,0.508,46.0,18.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::quiet/silent,0.378378378,4,0.542,16.0,16.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::red/scarlet,0.23255814,5,0.06,28.0,37.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::rough/unfriendly,0.5,6,0.026,11.0,46.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::sad/tragic,0.261904762,7,0.274,22.0,25.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::smart/brilliant,0.068965517,8,0.28,47.0,24.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::soft/mushy,0.3125,9,0.03,21.0,43.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::thick/impenetrable,0.431372549,0,0.072,14.0,36.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::thin/invisible,0.902439024,1,0.27,1.0,26.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::tiny/imperceptible,0.558823529,2,0.038,5.0,40.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::tough/impossible,0.870967742,3,0.294,2.0,23.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::uncomfortable/painful,0.25,4,0.454,24.5,19.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::warm/hot,0.380952381,5,0.86,15.0,11.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::weird/alien,0.130434783,6,0.06,42.0,37.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::wet/sopping,0.325,7,0.088,20.0,33.5,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::wonderful/perfect,0.135135135,8,0.632,40.0,14.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::wrong/evil,0.327586207,9,0.048,19.0,39.0,Disjunction Top-K,within_dataset
hu_pvt21,pvt21::amazing/miraculous,0.363636364,0,0.024,17.0,47.0,Disjunction Top-p,within_dataset
hu_pvt21,pvt21::angry/violent,0.176470588,1,0.108,36.0,34.0,Disjunction Top-p,within_dataset
hu_pvt21,pvt21::big/huge,0.210526316,2,0.358,31.0,21.0,Disjunction Top-p,within_dataset
hu_pvt21,pvt21::bizarre/surreal,0.260869565,3,0.078,23.0,37.0,Disjunction Top-p,within_dataset
hu_pvt21,pvt21::bright/brilliant,0.125,4,0.872,43.0,12.0,Disjunction Top-p,within_dataset
hu_pvt21,pvt21::busy/full,0.2,5,1.0,33.5,1.5,Disjunction Top-p,within_dataset
